Frame,Donor ID,Hydrogen ID,Acceptor ID,Distance (Å),Angle (Degrees)
770.0,45979.0,45980.0,17.0,3.182608499862886,170.53832630934858
771.0,45979.0,45981.0,17.0,3.0873262078769703,174.95586841762267
776.0,59398.0,59400.0,17.0,2.849983264072976,166.5814181558863
777.0,59398.0,59400.0,17.0,3.36567816198675,163.7972806865239
800.0,6181.0,6182.0,17.0,3.0920706455723916,171.65642438261887
815.0,48883.0,48884.0,17.0,3.022235041323842,151.79827230259986
820.0,6217.0,6219.0,17.0,3.255059579032103,155.9367387725639
822.0,6217.0,6219.0,17.0,3.209750753244691,157.56861534414747
889.0,64219.0,64220.0,17.0,2.9861195163848313,151.86518466293745
891.0,21556.0,21558.0,17.0,3.106975074630401,161.41096165147104
914.0,64618.0,64620.0,17.0,3.042532829852121,151.1895205539661
916.0,5449.0,5451.0,17.0,3.1431679594604636,161.7692538425605
918.0,25057.0,25059.0,17.0,3.2878743494885807,157.867256664113
925.0,27526.0,27527.0,17.0,2.9206832509199407,157.26101725862702
936.0,34708.0,34710.0,17.0,3.0788455137516575,160.85414052303813
937.0,34708.0,34709.0,17.0,2.980017248436942,160.90722762930667
942.0,34708.0,34710.0,17.0,2.9734336120700506,150.26283664126504
957.0,6106.0,6108.0,17.0,3.0227635384175935,175.0145074919212
970.0,6106.0,6107.0,17.0,2.8822731399683628,155.68392290520248
973.0,26407.0,26409.0,17.0,2.986702246427143,169.13298195936864
983.0,11998.0,11999.0,17.0,3.078926301657815,151.23331251126044
998.0,4114.0,4116.0,17.0,3.0573854076975984,160.08289896092538
1005.0,19987.0,19988.0,17.0,3.1009669755821316,155.06476913767798
1006.0,58054.0,58055.0,17.0,3.164460104088056,168.93811735652852
1012.0,58054.0,58055.0,17.0,3.496199645705622,172.77247650883703
1014.0,58054.0,58056.0,17.0,3.072117832732738,165.2146110819353
1033.0,20515.0,20517.0,17.0,2.952304618238308,169.60548182256605
1034.0,20515.0,20517.0,17.0,3.016441679716014,153.13276323606038
1058.0,46072.0,46073.0,17.0,2.9559584261016782,175.5031193046267
1069.0,13450.0,13451.0,17.0,3.389290487706377,158.03953777050157
1072.0,46477.0,46479.0,17.0,3.1278297734442493,151.68322306851107
1086.0,9772.0,9774.0,17.0,3.0727379715315233,163.21624103565904
1088.0,9772.0,9773.0,17.0,3.144281601409095,154.9086960985298
1100.0,63322.0,63324.0,17.0,3.1406034456806635,166.29128488649778
1105.0,36547.0,36548.0,17.0,3.439347246447234,170.86727610645409
1108.0,16663.0,16664.0,17.0,2.8506285571674246,173.37424475538614
1112.0,19945.0,19947.0,17.0,3.016882702706148,179.4787235267747
1122.0,4177.0,4179.0,17.0,3.431689513066288,168.09431816460375
1123.0,4177.0,4178.0,17.0,3.241542892746658,174.30677806577006
1130.0,39415.0,39416.0,17.0,3.0242051596787856,150.90423616497898
1131.0,39415.0,39417.0,17.0,3.300033233419943,161.78267632024122
1151.0,17671.0,17673.0,17.0,3.283491696475811,158.13048319131553
1165.0,33340.0,33341.0,17.0,3.1136634284072904,165.34012700102645
1175.0,33664.0,33666.0,17.0,3.467377594866413,167.33545928805052
1185.0,29461.0,29463.0,17.0,3.2459822119292587,150.73690836015157
1187.0,16006.0,16008.0,17.0,3.3685889099027633,156.4514572956293
1193.0,29638.0,29639.0,17.0,3.4836479428474454,155.09147476221153
1194.0,9304.0,9305.0,17.0,2.8236472610379644,169.90449063010695
1199.0,38698.0,38699.0,17.0,2.934636777142931,150.60686110067297
1202.0,38698.0,38700.0,17.0,2.885446663025005,170.26530181939168
1210.0,27925.0,27926.0,17.0,3.03343070947312,151.38171287570887
1211.0,63058.0,63059.0,17.0,2.9489482594134704,163.826695473589
1220.0,59239.0,59240.0,17.0,3.1235540037956793,152.97324167479238
1221.0,62623.0,62625.0,17.0,3.168103010136645,168.2427385713215
1225.0,62623.0,62625.0,17.0,3.2831840189977766,164.90025461352727
1230.0,16399.0,16400.0,17.0,3.198341822948067,162.3356093803984
1230.0,37996.0,37998.0,17.0,3.0574169129231024,155.70444949743373
1233.0,62623.0,62625.0,17.0,3.012822814439729,157.19096451786356
1263.0,54160.0,54161.0,17.0,3.2537040498850054,160.0364822970267
1282.0,54160.0,54161.0,17.0,3.1816192769785747,169.1967051532486
1292.0,24841.0,24843.0,17.0,2.9041208572862067,150.3140897202287
1297.0,54160.0,54162.0,17.0,3.1769790670556093,159.194162343867
1312.0,22072.0,22073.0,17.0,3.3058276116583776,155.72931734899788
1315.0,51499.0,51500.0,17.0,3.428541215750559,155.5273225762638
1333.0,52723.0,52725.0,17.0,3.4576444820513874,167.21409102921646
1338.0,51565.0,51567.0,17.0,2.952083269307929,161.66329511383574
1339.0,20830.0,20831.0,17.0,2.8502837777294223,172.05255849338593
1340.0,20830.0,20831.0,17.0,3.2196572156989514,153.51243891037228
1368.0,29200.0,29201.0,17.0,2.9251012824985,168.69875784948565
1374.0,52207.0,52209.0,17.0,3.122144902323944,163.5515335749925
1375.0,52207.0,52208.0,17.0,3.188279074308847,150.85652192131184
1378.0,52207.0,52208.0,17.0,3.4645189749028584,168.4353571063071
1397.0,33466.0,33467.0,17.0,2.9199469967630214,152.399753464481
1402.0,23773.0,23775.0,17.0,2.9187661270684226,173.21473760735557
1419.0,43492.0,43493.0,17.0,2.983558478885209,156.49808803455397
1432.0,58261.0,58263.0,17.0,3.205074554291504,151.24894068481686
1439.0,29752.0,29753.0,17.0,3.1738119979654127,159.88275771435772
1444.0,2794.0,2796.0,17.0,3.0973727682095804,154.5688296680878
1459.0,19390.0,19391.0,17.0,3.1119915674718825,171.2044082689309
1475.0,19990.0,19991.0,17.0,2.8164166006470914,160.28091189792522
1488.0,9421.0,9423.0,17.0,3.1503204569968775,161.78715638135202
1512.0,53767.0,53769.0,17.0,2.9517957612259043,158.4729417593139
1518.0,17074.0,17075.0,17.0,3.040544532377403,151.66808968596916
1524.0,17860.0,17861.0,17.0,3.001067711140348,151.7886459663738
1545.0,57355.0,57357.0,17.0,3.1303191978930665,167.82793769336112
1547.0,64594.0,64596.0,17.0,3.1319819432621956,165.2832820122848
1554.0,19990.0,19991.0,17.0,3.3767111853450866,170.14851747608282
1556.0,54931.0,54932.0,17.0,3.097705269508024,157.07886755994656
1557.0,54931.0,54933.0,17.0,2.9674584213026716,156.386865933443
1574.0,34429.0,34431.0,17.0,2.9501559427849213,163.83542773291725
1579.0,61375.0,61376.0,17.0,2.903345267838574,152.07946270620764
1594.0,24223.0,24225.0,17.0,2.993339142698541,173.14283715820756
1599.0,12052.0,12053.0,17.0,3.303107739713978,175.43812568411
1600.0,22096.0,22098.0,17.0,3.3691696924786743,171.55908832365745
1602.0,12052.0,12054.0,17.0,2.8598943507648036,164.09434835477748
1603.0,12052.0,12054.0,17.0,3.0565739057111196,157.7117324289444
1605.0,12052.0,12053.0,17.0,2.813077037596143,164.0034033956245
1610.0,22312.0,22313.0,17.0,3.3275380895492823,170.63351110417645
1612.0,22312.0,22314.0,17.0,3.4159948298009475,153.35400310602049
1617.0,18874.0,18876.0,17.0,2.929486949121447,150.52542944370612
1626.0,13720.0,13722.0,17.0,3.117581282196282,150.3230918128194
1671.0,4363.0,4364.0,17.0,3.1158463785804034,151.32980940614974
1692.0,22315.0,22317.0,17.0,3.0132058362905467,151.16702733390522
1693.0,22315.0,22317.0,17.0,2.8270966738114285,163.2147864873463
1701.0,50860.0,50862.0,17.0,3.2030013327589884,159.4306910654082
1719.0,52558.0,52559.0,17.0,3.012661262405483,177.04708663535195
1728.0,61831.0,61833.0,17.0,3.2537633216058737,150.02336743060016
1733.0,43582.0,43584.0,17.0,3.0104129361762575,158.4632098481555
1740.0,59128.0,59129.0,17.0,2.9084353925886077,159.92903192167668
1746.0,30466.0,30468.0,17.0,3.266008165807757,159.6460955921754
1747.0,30466.0,30468.0,17.0,2.9420743441769788,169.78253792534034
1757.0,56125.0,56127.0,17.0,3.239720888837539,159.71982810454887
1758.0,43762.0,43763.0,17.0,2.95366094763567,160.40253109056968
1763.0,45928.0,45929.0,17.0,2.785142488640368,153.72145398655397
1769.0,45928.0,45930.0,17.0,3.0292875144081317,167.50084596111142
1770.0,45928.0,45930.0,17.0,3.263909631460176,167.17495032353656
1775.0,37750.0,37751.0,17.0,3.3011968596539796,151.6959680252898
1776.0,37750.0,37751.0,17.0,2.8727201097085056,150.15239722633703
1780.0,25804.0,25805.0,17.0,2.955570864112937,172.6763344782317
1784.0,25804.0,25805.0,17.0,3.103901798847477,174.4917833727052
1785.0,30508.0,30509.0,17.0,3.4133121951224354,150.81612624693582
1787.0,16705.0,16706.0,17.0,2.771457530304276,166.8128862193434
1789.0,49408.0,49409.0,17.0,3.08522626726106,163.77928379286917
1800.0,57379.0,57380.0,17.0,3.205261425384095,162.39177229856153
1802.0,5593.0,5595.0,17.0,2.975987551301905,162.8752915521329
1804.0,13369.0,13370.0,17.0,2.970876738859472,165.35584600973374
1805.0,5593.0,5595.0,17.0,2.846489561031953,152.17258288043882
1809.0,2176.0,2178.0,17.0,3.16774564085963,160.01605734557901
1810.0,2176.0,2178.0,17.0,2.9235593719143678,161.40067894020748
1816.0,33199.0,33200.0,17.0,3.382690461459563,159.77245578061527
1817.0,33199.0,33200.0,17.0,3.2608175567339828,164.77427966767883
1818.0,33199.0,33201.0,17.0,2.8535056105883903,164.00316073462054
1819.0,33199.0,33201.0,17.0,2.8123468902910305,172.0820170652043
1822.0,33199.0,33201.0,17.0,2.871728871888822,161.24457516284187
1840.0,17278.0,17280.0,17.0,3.1376078307129274,162.3770755441127
1841.0,49129.0,49130.0,17.0,3.0677967211215065,155.27572301607273
1842.0,19303.0,19304.0,17.0,3.141815127610959,154.24680116496808
1847.0,52351.0,52353.0,17.0,2.9414272017503036,155.77096533708746
1850.0,42097.0,42098.0,17.0,3.1653429736171583,165.54061047259867
1851.0,3286.0,3288.0,17.0,2.912178446218229,173.04258875225707
1856.0,47800.0,47801.0,17.0,3.4456092264442906,155.30881493734853
1868.0,32728.0,32730.0,17.0,3.0250592509478302,151.2207512112954
1888.0,27319.0,27321.0,17.0,3.332596883596387,155.41603349944205
1889.0,35677.0,35678.0,17.0,3.005431346272307,165.69689986971363
1891.0,35677.0,35678.0,17.0,2.835594431370352,173.74763639464206
1898.0,41557.0,41559.0,17.0,3.0235838603726983,151.7688111765618
1907.0,55612.0,55613.0,17.0,2.945025012249102,154.11105835144485
1909.0,35626.0,35627.0,17.0,3.0673314028588354,159.5128056318865
1916.0,47419.0,47420.0,17.0,3.4686767376556786,168.59849765523992
1925.0,42358.0,42360.0,17.0,3.03056512104639,156.74799878368745
1927.0,41047.0,41049.0,17.0,3.154124231154794,159.16083886768118
1940.0,36358.0,36359.0,17.0,3.3716655678963883,167.2644617476345
1942.0,21454.0,21456.0,17.0,2.9806347862916645,150.68787428990015
1948.0,18571.0,18572.0,17.0,3.1160705758795535,174.0015532476
1956.0,56080.0,56081.0,17.0,2.9668006359663974,166.0185680346906
1959.0,49294.0,49296.0,17.0,3.1950831832743543,165.06152675348577
1961.0,40279.0,40281.0,17.0,3.246136868191451,157.03592024466778
1962.0,40279.0,40280.0,17.0,3.2942022698515467,164.621284939904
1968.0,27616.0,27618.0,17.0,3.23984614506273,150.3541189486897
1969.0,27616.0,27618.0,17.0,3.183536981109231,154.2090270832851
1978.0,53617.0,53619.0,17.0,3.1941518875591535,167.95694241022045
1993.0,12466.0,12468.0,17.0,2.919782607637369,156.38140960462346
1997.0,12466.0,12467.0,17.0,2.879683127149741,166.7112007095368
2003.0,19024.0,19025.0,17.0,2.797942689621865,153.32968402124374
2004.0,8758.0,8760.0,17.0,3.1104685366660223,160.40356483393387
2011.0,51631.0,51632.0,17.0,3.1474087681943987,151.60394274293603
2013.0,51631.0,51633.0,17.0,2.953336409877543,176.54479981799687
2014.0,34642.0,34644.0,17.0,3.105303500713036,164.10389997433484
2022.0,8782.0,8783.0,17.0,3.357377155365995,150.93757607307597
2023.0,42160.0,42162.0,17.0,3.155409104358811,156.29982134679054
2026.0,20215.0,20217.0,17.0,3.25062084459498,171.25948291522826
2031.0,10594.0,10596.0,17.0,3.3662001206397254,152.61377660744904
2033.0,10594.0,10595.0,17.0,3.1737683713940483,170.52949625016268
2034.0,10594.0,10595.0,17.0,2.923512422300832,166.86977204839113
2035.0,10594.0,10596.0,17.0,3.2639883176554356,152.03161951821977
2037.0,10594.0,10596.0,17.0,3.1383737959005105,171.04859420310035
2038.0,58204.0,58206.0,17.0,2.993405841995937,170.74964124465586
2040.0,63844.0,63846.0,17.0,3.304618518891854,152.23038373450228
2041.0,12007.0,12009.0,17.0,3.100156173327884,160.5371060903372
2042.0,12007.0,12009.0,17.0,2.9659548322783444,175.13021437183372
2044.0,24547.0,24548.0,17.0,3.0251787529150307,161.25420589401776
2050.0,2767.0,2768.0,17.0,2.990432386706838,167.92955809036482
2096.0,7804.0,7805.0,17.0,2.8854128756568738,153.29745669624864
2099.0,14680.0,14681.0,17.0,2.732965814176713,162.47810373545025
2100.0,14680.0,14681.0,17.0,2.8293637504202804,161.86169416879292
2103.0,8827.0,8828.0,17.0,3.0850909139504172,173.7287313310478
2116.0,21298.0,21299.0,17.0,2.917005823073536,160.99986977140358
2119.0,30826.0,30827.0,17.0,3.076245707623796,169.39544306045568
2120.0,30826.0,30827.0,17.0,2.9610453190434534,152.91106313435253
2142.0,59149.0,59150.0,17.0,3.0403128654671185,163.4208676887982
2145.0,59149.0,59151.0,17.0,3.1655164784240113,164.98484321568117
2154.0,14752.0,14753.0,17.0,3.0761376703576406,161.85334992328038
2157.0,14752.0,14754.0,17.0,2.975650333791205,165.75655560588814
2173.0,17956.0,17957.0,17.0,2.9038222094894124,154.4181328695121
2174.0,17956.0,17957.0,17.0,3.003678797674908,173.81529101919313
2180.0,60496.0,60497.0,17.0,3.1753082398924186,168.4111531260467
2184.0,32779.0,32780.0,17.0,3.3305424697913475,156.1711622554935
2189.0,49078.0,49079.0,17.0,3.2816561748739885,176.05492494702085
2191.0,32779.0,32780.0,17.0,2.901072157068744,154.83665310152892
2195.0,28216.0,28218.0,17.0,3.0492076683362033,152.7000949232814
2199.0,4678.0,4679.0,17.0,3.2560822769305005,153.78714966634215
2202.0,45217.0,45219.0,17.0,3.3100145753655337,155.286590876073
2214.0,63847.0,63849.0,17.0,3.2238815290279845,156.28273175506595
2226.0,29113.0,29115.0,17.0,2.974909231068723,165.2641569107628
2237.0,38068.0,38069.0,17.0,3.4990550094308275,164.49521414577154
2261.0,64045.0,64047.0,17.0,3.167616191807808,159.53270755917418
2264.0,2938.0,2940.0,17.0,3.0110117166196937,164.529160300938
2278.0,15718.0,15720.0,17.0,3.496411313658559,172.90465148380986
2279.0,6436.0,6438.0,17.0,2.96436796040757,152.72369334850276
2283.0,57598.0,57600.0,17.0,3.286500402196762,153.61293389283236
2286.0,11734.0,11735.0,17.0,3.4415463056765083,170.77242047467618
2297.0,15718.0,15719.0,17.0,3.3994417610601793,152.90853144817507
2304.0,35374.0,35376.0,17.0,3.1311548272879373,173.62614534186537
2309.0,28825.0,28826.0,17.0,3.1621969825075866,159.1782348912413
2310.0,28825.0,28827.0,17.0,3.2743387826557115,158.21393783657203
2313.0,34387.0,34388.0,17.0,2.9049333894095533,175.01530368610648
2316.0,33037.0,33039.0,17.0,3.109675592843958,155.4112284686761
2326.0,36406.0,36407.0,17.0,2.791437375786228,153.23079686201095
2328.0,31696.0,31697.0,17.0,3.2884201192918874,154.14293663415964
2329.0,31696.0,31697.0,17.0,3.16930403179618,161.64690845413242
2330.0,31696.0,31698.0,17.0,3.393538542156387,156.36745254399855
2337.0,41983.0,41985.0,17.0,3.0098049890288525,150.84918012563043
2339.0,41983.0,41985.0,17.0,3.170078747046341,157.5670759463856
2346.0,30991.0,30993.0,17.0,3.2546738813013745,156.48775008478094
2365.0,48430.0,48432.0,17.0,3.0707620308769132,157.9851039860159
2372.0,38761.0,38763.0,17.0,3.4931516973569683,167.03029138163626
2379.0,19627.0,19629.0,17.0,3.0022181778085355,166.55572942638548
2383.0,25156.0,25157.0,17.0,3.2649642856588046,157.9560516333202
2408.0,2182.0,2183.0,17.0,3.4239787093534537,151.98821541565096
2409.0,58288.0,58289.0,17.0,2.9704707276801288,166.707642235707
2421.0,1543.0,1545.0,17.0,3.0129179912314408,176.25786201930117
2422.0,1543.0,1545.0,17.0,2.9008089452493984,157.2510779093994
2428.0,2389.0,2390.0,17.0,2.863022954538036,158.837065922812
2438.0,37789.0,37790.0,17.0,2.9666596770876543,169.94460922041125
2453.0,21325.0,21326.0,17.0,3.33641846562891,154.07750469923556
2455.0,14788.0,14789.0,17.0,2.9702886893410563,152.76796160438727
2466.0,62182.0,62184.0,17.0,3.179650946381416,160.47723371388128
2485.0,20443.0,20444.0,17.0,2.764071898611263,157.52739420410066
2505.0,47002.0,47003.0,17.0,3.1309121844171157,161.47382115453672
2507.0,44848.0,44850.0,17.0,3.2773289444574445,150.61202323520732
2510.0,43021.0,43022.0,17.0,3.099736976459945,174.7926745982488
2516.0,54916.0,54917.0,17.0,2.8699352144879193,156.5230754246426
2526.0,58783.0,58784.0,17.0,3.4887532038741815,156.65559734008593
2529.0,11665.0,11666.0,17.0,3.41868619267635,169.5697690025976
2530.0,11665.0,11666.0,17.0,3.0980028424703274,169.34358917889503
2532.0,11665.0,11666.0,17.0,3.4493836735520387,159.78783683925732
2545.0,48697.0,48698.0,17.0,2.834159223716597,161.1066841661558
2546.0,48697.0,48698.0,17.0,3.343485173018699,152.4164927197688
2547.0,868.0,869.0,17.0,3.108017886631255,162.82998988251035
2551.0,36406.0,36407.0,17.0,3.0716915116884285,175.50830073137965
2553.0,26836.0,26838.0,17.0,3.231562374690651,168.21956797553966
2555.0,32038.0,32039.0,17.0,2.9067809780389413,163.75081748854137
2556.0,15436.0,15437.0,17.0,3.1535294831892138,155.71661261991713
2558.0,23203.0,23205.0,17.0,2.9863912238045245,153.27981526213043
2567.0,23071.0,23072.0,17.0,3.0351588543349335,158.32490680908606
2576.0,41422.0,41423.0,17.0,2.9531812800942787,161.46909039369194
2581.0,45031.0,45032.0,17.0,3.0803298462511766,174.0398890202947
2636.0,46552.0,46554.0,17.0,3.2149824565252354,168.9302710500546
2655.0,5035.0,5037.0,17.0,3.427381050482106,164.21587677188012
2664.0,11122.0,11124.0,17.0,2.863931091413673,171.32589926324965
2665.0,11122.0,11124.0,17.0,2.9472186051613454,166.42247088506045
2676.0,14539.0,14541.0,17.0,3.213490806321755,160.55197306596884
2678.0,14539.0,14541.0,17.0,3.2457047397274805,153.3880856178114
2684.0,4900.0,4901.0,17.0,3.0210121750990555,165.4614058761344
2702.0,21466.0,21467.0,17.0,3.0741661715708526,159.51641048427408
2706.0,8581.0,8583.0,17.0,3.3075628067672387,152.37129424718933
2708.0,25618.0,25619.0,17.0,3.241557110466648,150.64316803074652
2710.0,25618.0,25620.0,17.0,2.9096177052654513,150.4386386428127
2727.0,24799.0,24800.0,17.0,2.9065772028380974,173.72193308209415
2729.0,24799.0,24800.0,17.0,3.056450369308312,169.89529955242463
2734.0,40267.0,40269.0,17.0,2.806239341727335,174.39946140004434
2737.0,36400.0,36402.0,17.0,2.724646041409747,167.1336507204771
2740.0,36400.0,36401.0,17.0,3.2358144541833562,154.538156143482
2743.0,57808.0,57810.0,17.0,3.113278271121707,171.04029323392768
2760.0,56050.0,56052.0,17.0,3.0336926649321723,154.45946817681306
2761.0,56050.0,56052.0,17.0,3.005343333114431,153.05070859931982
2773.0,27367.0,27369.0,17.0,3.2682854908762917,163.57977410061093
2778.0,24634.0,24635.0,17.0,2.964205085093072,162.9734639751943
2783.0,40648.0,40649.0,17.0,2.988161718438007,165.3864906241537
2785.0,40648.0,40649.0,17.0,3.4933081052407253,153.76309596557184
2786.0,19603.0,19604.0,17.0,3.1440739819351764,153.77087233040578
2802.0,20668.0,20669.0,17.0,3.3899971866500223,161.80887049498284
2804.0,20668.0,20670.0,17.0,2.7415495555833815,158.67341106278562
2805.0,50908.0,50910.0,17.0,3.108084076626237,164.03593381325797
2806.0,20668.0,20669.0,17.0,3.2452541624014417,150.3553745184755
2812.0,32665.0,32666.0,17.0,3.422174671882055,152.4636069558479
2825.0,17356.0,17357.0,17.0,3.0645213721973805,156.4254352496845
2841.0,36895.0,36897.0,17.0,2.9255770800307346,160.33148409166378
2843.0,23275.0,23276.0,17.0,2.9012234859345614,151.69878641932527
2844.0,31921.0,31923.0,17.0,2.918115958991911,165.14608304904576
2849.0,46321.0,46322.0,17.0,2.8248063975206925,169.01212050144298
2851.0,41299.0,41301.0,17.0,3.0614756176423805,160.87168018327856
2856.0,53245.0,53247.0,17.0,2.9838592089233713,150.86539701314007
2857.0,53245.0,53247.0,17.0,3.103849401846006,163.93501860481
2858.0,53245.0,53247.0,17.0,3.261791339634465,161.35599548467536
2861.0,53245.0,53246.0,17.0,2.9307684734509865,160.2566260475714
2863.0,53245.0,53247.0,17.0,3.3253231801290952,164.92258425764015
2866.0,46777.0,46779.0,17.0,3.1842434621322715,171.98692908095427
2869.0,19696.0,19697.0,17.0,3.068779625990718,157.04513165616507
2871.0,19696.0,19697.0,17.0,3.1648064062092365,158.63761321302226
2875.0,58891.0,58892.0,17.0,2.8970726352632434,159.7736636645651
2882.0,20668.0,20670.0,17.0,2.8935961381669952,166.47645547986522
